index,triplet_id,model_id,num_steps,ssim_val,psnr_val,ms_ssim_val,strategy,coef_loss_e,coef_loss_t,coef_loss_m,s1_epochs,max_epochs,model_description
2243,2331,2019-04-21T092001,28069.0,0.984831393,34.79042435,0.99644655,original_cycle_gen,0.5,0.0,0.1,5.0,10.0,[Proposed] CyclicGen: ExtraCC Loss (coef: 0.5)
2244,1741,2019-04-20T215827,28069.0,0.963486016,35.314472200000004,0.968607485,accel_adjust,0.0,0.0,0.1,5.0,10.0,[Proposed] CyclicGen: AccelAdapt
2245,531,2019-04-17T191452,0.0,0.868766248,24.53928566,0.9544926290000001,original_cycle_gen,0.0,0.0,0.1,0.0,0.0,[Baseline]  1 Batch Only
2246,3451,2019-04-18T164451,14034.0,0.932641685,33.08423233,0.985975742,accel_adjust,0.0,0.0,0.1,1.0,5.0,[Proposed] CyclicGen: AccelAdapt
2247,1381,2019-04-18T233637,14034.0,0.973986328,35.51973724,0.993140638,accel_adjust,0.0,0.1,0.1,1.0,5.0,[Proposed] CyclicGen: AccelAdapt
2248,41,ours.png,,0.979178131,33.96032333,0.9896666409999999,base(deep_voxel_flow),,,,,,[Baseline]  Deep Voxel Flow
2249,1481,2019-04-20T215827,28069.0,0.978082895,33.47444534,0.994401395,accel_adjust,0.0,0.0,0.1,5.0,10.0,[Proposed] CyclicGen: AccelAdapt
2250,981,ours.png,,0.9965202809999999,48.80189896,0.999127865,base(deep_voxel_flow),,,,,,[Baseline]  Deep Voxel Flow
2251,3151,2019-04-20T151155,28069.0,0.9469956759999999,35.24756241,0.98435396,accel_adjust,0.5,0.0,0.1,5.0,10.0,[Proposed] CyclicGen: AccelAdapt & ExtraCC Loss (coef: 0.5)
2252,3541,2019-04-22T082112,28069.0,0.978717983,32.69320297,0.991726935,original_cycle_gen,1.0,0.0,0.1,5.0,10.0,[Proposed] CyclicGen: ExtraCC Loss (coef: 1.0)
2253,981,2019-04-20T151155,28069.0,0.994478703,46.44765854,0.99837333,accel_adjust,0.5,0.0,0.1,5.0,10.0,[Proposed] CyclicGen: AccelAdapt & ExtraCC Loss (coef: 0.5)
2254,321,ours.png,,0.907756507,27.19311714,0.97041744,base(deep_voxel_flow),,,,,,[Baseline]  Deep Voxel Flow
2255,101,2019-04-20T151155,28069.0,0.974849284,32.40651321,0.9851357940000001,accel_adjust,0.5,0.0,0.1,5.0,10.0,[Proposed] CyclicGen: AccelAdapt & ExtraCC Loss (coef: 0.5)
2256,1691,2019-04-21T224636,28069.0,0.8453347090000001,25.69419098,0.9460468890000001,accel_adjust,1.0,0.0,0.1,5.0,10.0,[Proposed] CyclicGen: AccelAdapt & ExtraCC Loss (coef: 1.0)
2257,2411,2019-04-18T164451,14034.0,0.978678167,38.62161636,0.993319035,accel_adjust,0.0,0.0,0.1,1.0,5.0,[Proposed] CyclicGen: AccelAdapt
2258,1011,2019-04-23T141504,14034.0,0.8924215440000001,27.51700974,0.9206197859999999,accel_adjust,1.0,0.0,0.1,1.0,5.0,[Proposed] CyclicGen: AccelAdapt
2259,1631,ours.png,,0.980988503,29.53533936,0.9917104840000001,base(deep_voxel_flow),,,,,,[Baseline]  Deep Voxel Flow
2260,2241,2019-04-20T012234,28069.0,0.9089097979999999,26.80220413,0.9321708679999999,original_cycle_gen,0.0,0.0,0.1,5.0,10.0,[Baseline]  CyclicGen
2261,2991,2019-04-23T141504,14034.0,0.943402767,34.66753387,0.982532203,accel_adjust,1.0,0.0,0.1,1.0,5.0,[Proposed] CyclicGen: AccelAdapt
2262,361,ours.png,,0.9479351640000001,33.23052597,0.985394239,base(deep_voxel_flow),,,,,,[Baseline]  Deep Voxel Flow
2263,3721,2019-04-20T012234,28069.0,0.980370283,32.67320251,0.9933974740000001,original_cycle_gen,0.0,0.0,0.1,5.0,10.0,[Baseline]  CyclicGen
2264,3051,2019-04-17T191452,0.0,0.972975969,39.45257187,0.990603268,original_cycle_gen,0.0,0.0,0.1,0.0,0.0,[Baseline]  1 Batch Only
2265,2781,2019-04-19T174028,14034.0,0.993530095,45.84474182,0.99767518,original_cycle_gen,0.0,0.0,0.1,5.0,5.0,[Baseline]  Stage 1 Only
2266,3701,2019-04-19T174028,14034.0,0.994951963,47.02521896,0.999082088,original_cycle_gen,0.0,0.0,0.1,5.0,5.0,[Baseline]  Stage 1 Only
2267,241,2019-04-20T215827,28069.0,0.986978292,36.28512192,0.9953292009999999,accel_adjust,0.0,0.0,0.1,5.0,10.0,[Proposed] CyclicGen: AccelAdapt
2268,261,2019-04-18T233637,14034.0,0.993988812,43.40918732,0.998258293,accel_adjust,0.0,0.1,0.1,1.0,5.0,[Proposed] CyclicGen: AccelAdapt
2269,2241,2019-04-21T092001,28069.0,0.910767555,26.84946442,0.9337013359999999,original_cycle_gen,0.5,0.0,0.1,5.0,10.0,[Proposed] CyclicGen: ExtraCC Loss (coef: 0.5)
2270,1261,2019-04-18T164451,14034.0,0.976041079,35.28542328,0.993392885,accel_adjust,0.0,0.0,0.1,1.0,5.0,[Proposed] CyclicGen: AccelAdapt
2271,2921,2019-04-18T233637,14034.0,0.996251345,48.83335876,0.999325693,accel_adjust,0.0,0.1,0.1,1.0,5.0,[Proposed] CyclicGen: AccelAdapt
2272,51,2019-04-20T215827,28069.0,0.98897928,43.70252228,0.995619118,accel_adjust,0.0,0.0,0.1,5.0,10.0,[Proposed] CyclicGen: AccelAdapt
2273,241,2019-04-19T174028,14034.0,0.9855436679999999,36.00358963,0.995096922,original_cycle_gen,0.0,0.0,0.1,5.0,5.0,[Baseline]  Stage 1 Only
2274,2431,2019-04-17T191452,0.0,0.992254913,35.29973984,0.9959372879999999,original_cycle_gen,0.0,0.0,0.1,0.0,0.0,[Baseline]  1 Batch Only
2275,2631,2019-04-20T012234,28069.0,0.993127167,41.61759186,0.998398364,original_cycle_gen,0.0,0.0,0.1,5.0,10.0,[Baseline]  CyclicGen
2276,681,2019-04-20T012234,28069.0,0.947573364,30.92268562,0.937279761,original_cycle_gen,0.0,0.0,0.1,5.0,10.0,[Baseline]  CyclicGen
2277,91,2019-04-17T191452,0.0,0.992507219,43.09432602,0.99795717,original_cycle_gen,0.0,0.0,0.1,0.0,0.0,[Baseline]  1 Batch Only
2278,671,2019-04-18T233637,14034.0,0.866717994,23.11659813,0.8509419559999999,accel_adjust,0.0,0.1,0.1,1.0,5.0,[Proposed] CyclicGen: AccelAdapt
2279,3201,2019-04-20T151155,28069.0,0.98614949,38.09664536,0.997895658,accel_adjust,0.5,0.0,0.1,5.0,10.0,[Proposed] CyclicGen: AccelAdapt & ExtraCC Loss (coef: 0.5)
2280,2631,2019-04-18T164451,14034.0,0.992484868,40.81493759,0.9982479209999999,accel_adjust,0.0,0.0,0.1,1.0,5.0,[Proposed] CyclicGen: AccelAdapt
2281,2761,2019-04-22T082112,28069.0,0.992173195,43.24761581,0.997508526,original_cycle_gen,1.0,0.0,0.1,5.0,10.0,[Proposed] CyclicGen: ExtraCC Loss (coef: 1.0)
2282,3121,2019-04-20T012234,28069.0,0.997581065,45.75206375,0.999279261,original_cycle_gen,0.0,0.0,0.1,5.0,10.0,[Baseline]  CyclicGen
2283,2071,2019-04-19T174028,14034.0,0.892124355,32.84960556,0.971711636,original_cycle_gen,0.0,0.0,0.1,5.0,5.0,[Baseline]  Stage 1 Only
2284,1831,2019-04-20T012234,28069.0,0.942759335,34.51266098,0.981162608,original_cycle_gen,0.0,0.0,0.1,5.0,10.0,[Baseline]  CyclicGen
2285,3351,2019-04-23T141504,14034.0,0.9939081670000001,44.8179512,0.9981874820000001,accel_adjust,1.0,0.0,0.1,1.0,5.0,[Proposed] CyclicGen: AccelAdapt
2286,251,2019-04-18T164451,14034.0,0.992832959,40.691963200000004,0.998653114,accel_adjust,0.0,0.0,0.1,1.0,5.0,[Proposed] CyclicGen: AccelAdapt
2287,1711,2019-04-19T174028,14034.0,0.961680412,34.39502335,0.989080906,original_cycle_gen,0.0,0.0,0.1,5.0,5.0,[Baseline]  Stage 1 Only
2288,3381,2019-04-21T224636,28069.0,0.966914713,26.59121323,0.980767727,accel_adjust,1.0,0.0,0.1,5.0,10.0,[Proposed] CyclicGen: AccelAdapt & ExtraCC Loss (coef: 1.0)
2289,1871,2019-04-17T191452,0.0,0.9313237670000001,28.37134171,0.972548306,original_cycle_gen,0.0,0.0,0.1,0.0,0.0,[Baseline]  1 Batch Only
2290,1561,2019-04-18T233637,14034.0,0.7729044559999999,25.56430626,0.8713323470000001,accel_adjust,0.0,0.1,0.1,1.0,5.0,[Proposed] CyclicGen: AccelAdapt
2291,2811,2019-04-18T164451,14034.0,0.975765407,34.24084091,0.993642569,accel_adjust,0.0,0.0,0.1,1.0,5.0,[Proposed] CyclicGen: AccelAdapt
2292,3391,2019-04-18T164451,14034.0,0.987778485,42.88497543,0.992201865,accel_adjust,0.0,0.0,0.1,1.0,5.0,[Proposed] CyclicGen: AccelAdapt
2293,101,2019-04-23T083858,14034.0,0.9721416829999999,32.1480484,0.984882355,original_cycle_gen,1.0,0.0,0.1,1.0,5.0,[Proposed] CyclicGen: ExtraCC Loss (coef: 1.0)
2294,1631,2019-04-22T082112,28069.0,0.980318785,28.86600685,0.99133426,original_cycle_gen,1.0,0.0,0.1,5.0,10.0,[Proposed] CyclicGen: ExtraCC Loss (coef: 1.0)
2295,1351,2019-04-21T092001,28069.0,0.981304944,38.179454799999995,0.99345094,original_cycle_gen,0.5,0.0,0.1,5.0,10.0,[Proposed] CyclicGen: ExtraCC Loss (coef: 0.5)
2296,1211,2019-04-17T191452,0.0,0.64990443,23.25008202,0.8122040629999999,original_cycle_gen,0.0,0.0,0.1,0.0,0.0,[Baseline]  1 Batch Only
2297,2301,2019-04-23T083858,14034.0,0.990856886,41.45611954,0.995901525,original_cycle_gen,1.0,0.0,0.1,1.0,5.0,[Proposed] CyclicGen: ExtraCC Loss (coef: 1.0)
2298,1901,2019-04-20T012234,28069.0,0.872170925,23.70514107,0.88829416,original_cycle_gen,0.0,0.0,0.1,5.0,10.0,[Baseline]  CyclicGen
2299,1561,2019-04-18T164451,14034.0,0.7716610429999999,25.32968712,0.863326967,accel_adjust,0.0,0.0,0.1,1.0,5.0,[Proposed] CyclicGen: AccelAdapt
2300,2341,2019-04-19T174028,14034.0,0.97718668,36.56230545,0.989351451,original_cycle_gen,0.0,0.0,0.1,5.0,5.0,[Baseline]  Stage 1 Only
2301,3111,2019-04-17T191452,0.0,0.942978084,32.75091553,0.970782101,original_cycle_gen,0.0,0.0,0.1,0.0,0.0,[Baseline]  1 Batch Only
2302,2801,2019-04-23T141504,14034.0,0.953677654,32.19106674,0.983046532,accel_adjust,1.0,0.0,0.1,1.0,5.0,[Proposed] CyclicGen: AccelAdapt
2303,2591,2019-04-20T215827,28069.0,0.987281382,38.15842438,0.993573368,accel_adjust,0.0,0.0,0.1,5.0,10.0,[Proposed] CyclicGen: AccelAdapt
2304,2501,2019-04-20T215827,28069.0,0.96997124,34.93349075,0.987895429,accel_adjust,0.0,0.0,0.1,5.0,10.0,[Proposed] CyclicGen: AccelAdapt
2305,541,2019-04-21T092001,28069.0,0.9793933029999999,36.65545273,0.9908483029999999,original_cycle_gen,0.5,0.0,0.1,5.0,10.0,[Proposed] CyclicGen: ExtraCC Loss (coef: 0.5)
2306,421,2019-04-23T141504,14034.0,0.803799391,22.65349579,0.918542147,accel_adjust,1.0,0.0,0.1,1.0,5.0,[Proposed] CyclicGen: AccelAdapt
2307,1341,2019-04-17T191452,0.0,0.9952862859999999,42.59389114,0.9985471370000001,original_cycle_gen,0.0,0.0,0.1,0.0,0.0,[Baseline]  1 Batch Only
2308,2731,2019-04-22T082112,28069.0,0.957145393,38.01943970000001,0.984139144,original_cycle_gen,1.0,0.0,0.1,5.0,10.0,[Proposed] CyclicGen: ExtraCC Loss (coef: 1.0)
2309,1791,2019-04-20T151155,28069.0,0.9524535540000001,30.89526558,0.973902047,accel_adjust,0.5,0.0,0.1,5.0,10.0,[Proposed] CyclicGen: AccelAdapt & ExtraCC Loss (coef: 0.5)
2310,471,2019-04-22T082112,28069.0,0.874940932,23.99212456,0.91141969,original_cycle_gen,1.0,0.0,0.1,5.0,10.0,[Proposed] CyclicGen: ExtraCC Loss (coef: 1.0)
2311,3761,2019-04-22T082112,28069.0,0.9796931740000001,36.67449570000001,0.9911953809999999,original_cycle_gen,1.0,0.0,0.1,5.0,10.0,[Proposed] CyclicGen: ExtraCC Loss (coef: 1.0)
2312,601,2019-04-20T012234,28069.0,0.994838893,41.27026367,0.9986534709999999,original_cycle_gen,0.0,0.0,0.1,5.0,10.0,[Baseline]  CyclicGen
2313,3061,2019-04-22T082112,28069.0,0.797657967,25.2357254,0.880429804,original_cycle_gen,1.0,0.0,0.1,5.0,10.0,[Proposed] CyclicGen: ExtraCC Loss (coef: 1.0)
2314,1901,2019-04-22T082112,28069.0,0.8748758440000001,23.95000458,0.89659667,original_cycle_gen,1.0,0.0,0.1,5.0,10.0,[Proposed] CyclicGen: ExtraCC Loss (coef: 1.0)
2315,2521,2019-04-19T174028,14034.0,0.962922037,32.711845399999994,0.986609757,original_cycle_gen,0.0,0.0,0.1,5.0,5.0,[Baseline]  Stage 1 Only
2316,3081,2019-04-17T191452,0.0,0.6883093709999999,18.55926132,0.558175147,original_cycle_gen,0.0,0.0,0.1,0.0,0.0,[Baseline]  1 Batch Only
2317,791,2019-04-22T082112,28069.0,0.952804863,32.44683838,0.98546648,original_cycle_gen,1.0,0.0,0.1,5.0,10.0,[Proposed] CyclicGen: ExtraCC Loss (coef: 1.0)
2318,3201,ours.png,,0.979848623,36.41875458,0.996847928,base(deep_voxel_flow),,,,,,[Baseline]  Deep Voxel Flow
2319,771,2019-04-22T082112,28069.0,0.894629061,26.94474411,0.943536341,original_cycle_gen,1.0,0.0,0.1,5.0,10.0,[Proposed] CyclicGen: ExtraCC Loss (coef: 1.0)
2320,491,2019-04-18T164451,14034.0,0.952553749,30.07977295,0.971777618,accel_adjust,0.0,0.0,0.1,1.0,5.0,[Proposed] CyclicGen: AccelAdapt
2321,3301,2019-04-20T151155,28069.0,0.925622046,28.87771225,0.9844448570000001,accel_adjust,0.5,0.0,0.1,5.0,10.0,[Proposed] CyclicGen: AccelAdapt & ExtraCC Loss (coef: 0.5)
2322,2081,2019-04-20T215827,28069.0,0.9974063040000001,49.38039398,0.999450207,accel_adjust,0.0,0.0,0.1,5.0,10.0,[Proposed] CyclicGen: AccelAdapt
2323,2241,2019-04-18T233637,14034.0,0.90490818,26.69511223,0.929467678,accel_adjust,0.0,0.1,0.1,1.0,5.0,[Proposed] CyclicGen: AccelAdapt
2324,3651,2019-04-19T174028,14034.0,0.910984755,26.67720222,0.973142445,original_cycle_gen,0.0,0.0,0.1,5.0,5.0,[Baseline]  Stage 1 Only
2325,911,2019-04-22T082112,28069.0,0.959143162,33.98245239,0.990255177,original_cycle_gen,1.0,0.0,0.1,5.0,10.0,[Proposed] CyclicGen: ExtraCC Loss (coef: 1.0)
2326,1491,2019-04-21T092001,28069.0,0.806534588,25.27710342,0.906192958,original_cycle_gen,0.5,0.0,0.1,5.0,10.0,[Proposed] CyclicGen: ExtraCC Loss (coef: 0.5)
2327,651,2019-04-21T092001,28069.0,0.9155960679999999,23.86886215,0.931120455,original_cycle_gen,0.5,0.0,0.1,5.0,10.0,[Proposed] CyclicGen: ExtraCC Loss (coef: 0.5)
2328,721,2019-04-20T012234,28069.0,0.998823583,56.13167191,0.99955368,original_cycle_gen,0.0,0.0,0.1,5.0,10.0,[Baseline]  CyclicGen
2329,3221,2019-04-17T191452,0.0,0.9812765720000001,36.49446869,0.994835317,original_cycle_gen,0.0,0.0,0.1,0.0,0.0,[Baseline]  1 Batch Only
2330,2521,2019-04-21T092001,28069.0,0.9646091459999999,32.63035965,0.9869208340000001,original_cycle_gen,0.5,0.0,0.1,5.0,10.0,[Proposed] CyclicGen: ExtraCC Loss (coef: 0.5)
2331,2561,2019-04-19T174028,14034.0,0.7594277859999999,21.81459999,0.8813422320000001,original_cycle_gen,0.0,0.0,0.1,5.0,5.0,[Baseline]  Stage 1 Only
2332,591,2019-04-21T092001,28069.0,0.996525824,47.66439438,0.999278307,original_cycle_gen,0.5,0.0,0.1,5.0,10.0,[Proposed] CyclicGen: ExtraCC Loss (coef: 0.5)
2333,291,2019-04-18T233637,14034.0,0.9794946309999999,34.18370056,0.9941076640000001,accel_adjust,0.0,0.1,0.1,1.0,5.0,[Proposed] CyclicGen: AccelAdapt
2334,3531,2019-04-21T092001,28069.0,0.9732763170000001,28.95754814,0.989286184,original_cycle_gen,0.5,0.0,0.1,5.0,10.0,[Proposed] CyclicGen: ExtraCC Loss (coef: 0.5)
2335,2421,2019-04-21T092001,28069.0,0.99312973,44.73207092,0.995560825,original_cycle_gen,0.5,0.0,0.1,5.0,10.0,[Proposed] CyclicGen: ExtraCC Loss (coef: 0.5)
2336,1161,ours.png,,0.953814983,30.92123413,0.9810716509999999,base(deep_voxel_flow),,,,,,[Baseline]  Deep Voxel Flow
2337,2801,2019-04-19T174028,14034.0,0.952036798,32.14593887,0.982683003,original_cycle_gen,0.0,0.0,0.1,5.0,5.0,[Baseline]  Stage 1 Only
2338,3131,2019-04-21T224636,28069.0,0.886536896,25.5941391,0.9405414459999999,accel_adjust,1.0,0.0,0.1,5.0,10.0,[Proposed] CyclicGen: AccelAdapt & ExtraCC Loss (coef: 1.0)
2339,3151,2019-04-21T224636,28069.0,0.948457241,35.33212279999999,0.984755278,accel_adjust,1.0,0.0,0.1,5.0,10.0,[Proposed] CyclicGen: AccelAdapt & ExtraCC Loss (coef: 1.0)
2340,1311,2019-04-18T233637,14034.0,0.980670273,38.11445236,0.995392382,accel_adjust,0.0,0.1,0.1,1.0,5.0,[Proposed] CyclicGen: AccelAdapt
2341,2271,2019-04-21T092001,28069.0,0.9712165,31.09550476,0.983769417,original_cycle_gen,0.5,0.0,0.1,5.0,10.0,[Proposed] CyclicGen: ExtraCC Loss (coef: 0.5)
2342,891,2019-04-17T191452,0.0,0.971853018,34.30289459,0.9879765509999999,original_cycle_gen,0.0,0.0,0.1,0.0,0.0,[Baseline]  1 Batch Only
2343,1851,2019-04-21T224636,28069.0,0.850327015,28.52493668,0.945389748,accel_adjust,1.0,0.0,0.1,5.0,10.0,[Proposed] CyclicGen: AccelAdapt & ExtraCC Loss (coef: 1.0)
2344,3121,2019-04-19T174028,14034.0,0.995644748,44.80550385,0.9989629390000001,original_cycle_gen,0.0,0.0,0.1,5.0,5.0,[Baseline]  Stage 1 Only
2345,3451,2019-04-18T233637,14034.0,0.920523465,32.7282486,0.984126747,accel_adjust,0.0,0.1,0.1,1.0,5.0,[Proposed] CyclicGen: AccelAdapt
2346,601,2019-04-20T151155,28069.0,0.994799137,41.21302795,0.998653412,accel_adjust,0.5,0.0,0.1,5.0,10.0,[Proposed] CyclicGen: AccelAdapt & ExtraCC Loss (coef: 0.5)
2347,2721,2019-04-23T141504,14034.0,0.980543435,39.68987656,0.996103227,accel_adjust,1.0,0.0,0.1,1.0,5.0,[Proposed] CyclicGen: AccelAdapt
2348,2131,2019-04-20T012234,28069.0,0.9920444490000001,38.28632355,0.997403443,original_cycle_gen,0.0,0.0,0.1,5.0,10.0,[Baseline]  CyclicGen
2349,1411,2019-04-23T083858,14034.0,0.994371235,42.15944672,0.998502076,original_cycle_gen,1.0,0.0,0.1,1.0,5.0,[Proposed] CyclicGen: ExtraCC Loss (coef: 1.0)
2350,2641,2019-04-21T092001,28069.0,0.962515771,33.89359283,0.9911893009999999,original_cycle_gen,0.5,0.0,0.1,5.0,10.0,[Proposed] CyclicGen: ExtraCC Loss (coef: 0.5)
2351,1071,2019-04-18T164451,14034.0,0.9363560679999999,31.25457954,0.984424889,accel_adjust,0.0,0.0,0.1,1.0,5.0,[Proposed] CyclicGen: AccelAdapt
2352,2141,2019-04-20T215827,28069.0,0.989280701,41.79077148,0.9975023270000001,accel_adjust,0.0,0.0,0.1,5.0,10.0,[Proposed] CyclicGen: AccelAdapt
2353,221,2019-04-18T164451,14034.0,0.7748548390000001,23.08097839,0.9211280940000001,accel_adjust,0.0,0.0,0.1,1.0,5.0,[Proposed] CyclicGen: AccelAdapt
2354,391,2019-04-18T233637,14034.0,0.900226057,27.30750084,0.9650647640000001,accel_adjust,0.0,0.1,0.1,1.0,5.0,[Proposed] CyclicGen: AccelAdapt
2355,2291,2019-04-20T151155,28069.0,0.990910113,40.46960068,0.997691691,accel_adjust,0.5,0.0,0.1,5.0,10.0,[Proposed] CyclicGen: AccelAdapt & ExtraCC Loss (coef: 0.5)
2356,1201,2019-04-21T092001,28069.0,0.863438904,28.39464188,0.944093525,original_cycle_gen,0.5,0.0,0.1,5.0,10.0,[Proposed] CyclicGen: ExtraCC Loss (coef: 0.5)
2357,1211,2019-04-19T174028,14034.0,0.571868896,22.17956734,0.717397928,original_cycle_gen,0.0,0.0,0.1,5.0,5.0,[Baseline]  Stage 1 Only
2358,571,2019-04-21T224636,28069.0,0.980834544,32.84965897,0.9957332609999999,accel_adjust,1.0,0.0,0.1,5.0,10.0,[Proposed] CyclicGen: AccelAdapt & ExtraCC Loss (coef: 1.0)
2359,1031,2019-04-21T092001,28069.0,0.970482767,28.13876915,0.986142814,original_cycle_gen,0.5,0.0,0.1,5.0,10.0,[Proposed] CyclicGen: ExtraCC Loss (coef: 0.5)
2360,331,2019-04-20T151155,28069.0,0.971912563,34.03457642,0.993698835,accel_adjust,0.5,0.0,0.1,5.0,10.0,[Proposed] CyclicGen: AccelAdapt & ExtraCC Loss (coef: 0.5)
2361,971,2019-04-23T083858,14034.0,0.9772400859999999,37.10891724,0.992900908,original_cycle_gen,1.0,0.0,0.1,1.0,5.0,[Proposed] CyclicGen: ExtraCC Loss (coef: 1.0)
2362,1411,2019-04-17T191452,0.0,0.9947226640000001,44.11786652,0.9986414309999999,original_cycle_gen,0.0,0.0,0.1,0.0,0.0,[Baseline]  1 Batch Only
2363,1461,2019-04-17T191452,0.0,0.7342719440000001,23.28615379,0.8684213759999999,original_cycle_gen,0.0,0.0,0.1,0.0,0.0,[Baseline]  1 Batch Only
2364,931,2019-04-21T092001,28069.0,0.95818311,33.37456894,0.980041444,original_cycle_gen,0.5,0.0,0.1,5.0,10.0,[Proposed] CyclicGen: ExtraCC Loss (coef: 0.5)
2365,3721,2019-04-18T164451,14034.0,0.976465464,32.28358078,0.991484404,accel_adjust,0.0,0.0,0.1,1.0,5.0,[Proposed] CyclicGen: AccelAdapt
2366,1301,2019-04-21T092001,28069.0,0.94916755,34.43919373,0.9754726290000001,original_cycle_gen,0.5,0.0,0.1,5.0,10.0,[Proposed] CyclicGen: ExtraCC Loss (coef: 0.5)
2367,2371,2019-04-19T174028,14034.0,0.987303734,38.69695663,0.99712801,original_cycle_gen,0.0,0.0,0.1,5.0,5.0,[Baseline]  Stage 1 Only
2368,1951,2019-04-18T233637,14034.0,0.9347230790000001,32.68242645,0.9687307479999999,accel_adjust,0.0,0.1,0.1,1.0,5.0,[Proposed] CyclicGen: AccelAdapt
2369,2301,2019-04-19T174028,14034.0,0.982782066,40.09883881,0.99352771,original_cycle_gen,0.0,0.0,0.1,5.0,5.0,[Baseline]  Stage 1 Only
2370,3201,2019-04-18T233637,14034.0,0.985506535,37.80913925,0.997799456,accel_adjust,0.0,0.1,0.1,1.0,5.0,[Proposed] CyclicGen: AccelAdapt
2371,2281,2019-04-20T012234,28069.0,0.8534530999999999,24.18167114,0.931068659,original_cycle_gen,0.0,0.0,0.1,5.0,10.0,[Baseline]  CyclicGen
2372,1151,2019-04-20T151155,28069.0,0.9383702279999999,31.6680336,0.9649107459999999,accel_adjust,0.5,0.0,0.1,5.0,10.0,[Proposed] CyclicGen: AccelAdapt & ExtraCC Loss (coef: 0.5)
2373,1301,ours.png,,0.9467463490000001,34.44013977,0.978932083,base(deep_voxel_flow),,,,,,[Baseline]  Deep Voxel Flow
2374,2561,2019-04-18T233637,14034.0,0.751685321,21.43123055,0.869903743,accel_adjust,0.0,0.1,0.1,1.0,5.0,[Proposed] CyclicGen: AccelAdapt
2375,661,2019-04-18T233637,14034.0,0.936146259,29.01795578,0.9408939479999999,accel_adjust,0.0,0.1,0.1,1.0,5.0,[Proposed] CyclicGen: AccelAdapt
2376,501,2019-04-20T215827,28069.0,0.8820603490000001,25.32058334,0.959904015,accel_adjust,0.0,0.0,0.1,5.0,10.0,[Proposed] CyclicGen: AccelAdapt
2377,881,2019-04-19T174028,14034.0,0.983509541,40.29235458,0.996511281,original_cycle_gen,0.0,0.0,0.1,5.0,5.0,[Baseline]  Stage 1 Only
2378,391,2019-04-17T191452,0.0,0.823666573,23.80792236,0.9315474029999999,original_cycle_gen,0.0,0.0,0.1,0.0,0.0,[Baseline]  1 Batch Only
2379,1841,2019-04-18T233637,14034.0,0.845574796,28.8330822,0.961654902,accel_adjust,0.0,0.1,0.1,1.0,5.0,[Proposed] CyclicGen: AccelAdapt
2380,2801,2019-04-18T233637,14034.0,0.951935112,32.03400803,0.982706845,accel_adjust,0.0,0.1,0.1,1.0,5.0,[Proposed] CyclicGen: AccelAdapt
2381,61,ours.png,,0.992673337,43.15451813,0.998514235,base(deep_voxel_flow),,,,,,[Baseline]  Deep Voxel Flow
2382,2851,2019-04-19T174028,14034.0,0.949164212,34.59132767,0.9836456179999999,original_cycle_gen,0.0,0.0,0.1,5.0,5.0,[Baseline]  Stage 1 Only
2383,2821,2019-04-20T215827,28069.0,0.983549297,43.81228256,0.99191016,accel_adjust,0.0,0.0,0.1,5.0,10.0,[Proposed] CyclicGen: AccelAdapt
2384,2221,2019-04-19T174028,14034.0,0.967121899,35.53512955,0.990034819,original_cycle_gen,0.0,0.0,0.1,5.0,5.0,[Baseline]  Stage 1 Only
2385,3051,2019-04-21T092001,28069.0,0.9856841559999999,43.35202026,0.9942700859999999,original_cycle_gen,0.5,0.0,0.1,5.0,10.0,[Proposed] CyclicGen: ExtraCC Loss (coef: 0.5)
2386,581,2019-04-23T083858,14034.0,0.98879838,38.02253342,0.997095168,original_cycle_gen,1.0,0.0,0.1,1.0,5.0,[Proposed] CyclicGen: ExtraCC Loss (coef: 1.0)
2387,2821,2019-04-21T224636,28069.0,0.98435998,44.14413452,0.992448807,accel_adjust,1.0,0.0,0.1,5.0,10.0,[Proposed] CyclicGen: AccelAdapt & ExtraCC Loss (coef: 1.0)
2388,261,2019-04-22T082112,28069.0,0.993997991,43.35251617,0.9982650279999999,original_cycle_gen,1.0,0.0,0.1,5.0,10.0,[Proposed] CyclicGen: ExtraCC Loss (coef: 1.0)
2389,261,ours.png,,0.991455555,42.58761215,0.9975344540000001,base(deep_voxel_flow),,,,,,[Baseline]  Deep Voxel Flow
2390,2041,2019-04-21T092001,28069.0,0.989001095,38.71364594,0.9967561359999999,original_cycle_gen,0.5,0.0,0.1,5.0,10.0,[Proposed] CyclicGen: ExtraCC Loss (coef: 0.5)
2391,3171,2019-04-20T151155,28069.0,0.9964831470000001,47.07324219,0.9989104870000001,accel_adjust,0.5,0.0,0.1,5.0,10.0,[Proposed] CyclicGen: AccelAdapt & ExtraCC Loss (coef: 0.5)
2392,1881,2019-04-22T082112,28069.0,0.9776797890000001,36.44486618,0.993953407,original_cycle_gen,1.0,0.0,0.1,5.0,10.0,[Proposed] CyclicGen: ExtraCC Loss (coef: 1.0)
2393,2991,2019-04-20T012234,28069.0,0.943711698,34.81406021,0.982949078,original_cycle_gen,0.0,0.0,0.1,5.0,10.0,[Baseline]  CyclicGen
2394,1471,2019-04-22T082112,28069.0,0.9956364040000001,47.54925919,0.998662293,original_cycle_gen,1.0,0.0,0.1,5.0,10.0,[Proposed] CyclicGen: ExtraCC Loss (coef: 1.0)
