index,triplet_id,model_id,num_steps,ssim_val,psnr_val,ms_ssim_val
2827,2211,2019-04-23T141504,14034,0.991268575,40.05677795,0.997794151
2828,2841,2019-04-20T012234,28069,0.97077781,37.47704315,0.98944062
2829,2691,2019-04-22T082112,28069,0.98592931,41.34989548,0.994910002
2830,1411,2019-04-23T141504,14034,0.994584262,42.9290657,0.9985798
2831,551,2019-04-18T233637,14034,0.850871384,21.38691521,0.875566304
2832,1591,2019-04-20T012234,28069,0.828235388,27.94132996,0.933830023
2833,2101,2019-04-23T083858,14034,0.972017705,35.65164948,0.983728111
2834,1461,2019-04-18T164451,14034,0.904462755,29.33176994,0.962221622
2835,3321,2019-04-19T174028,14034,0.881558716,26.70526695,0.939764798
2836,3631,2019-04-20T215827,28069,0.974388361,38.98635101,0.992558181
2837,2831,2019-04-23T141504,14034,0.98673743,39.33213806,0.995955646
2838,2481,2019-04-20T151155,28069,0.986061394,39.77450943,0.99454385
2839,2901,2019-04-23T083858,14034,0.980036497,39.96034622,0.994178712
2840,3641,2019-04-23T083858,14034,0.914242029,30.27148628,0.981413364
2841,3101,2019-04-21T092001,28069,0.900279522,29.49570465,0.935270965
2842,1591,2019-04-18T233637,14034,0.824093342,28.28377533,0.928295851
2843,3551,2019-04-22T082112,28069,0.989619434,35.45174408,0.996697903
2844,1781,2019-04-20T215827,28069,0.965557873,30.98351097,0.985785007
2845,3221,2019-04-23T083858,14034,0.981062949,36.39012146,0.994836152
2846,1871,2019-04-21T092001,28069,0.965309441,34.33782959,0.988809407
2847,1401,2019-04-19T174028,14034,0.928985119,26.99129105,0.982427776
2848,3331,2019-04-20T012234,28069,0.72856003,21.80958748,0.89865917
2849,3461,2019-04-17T191452,0,0.954579294,33.40687561,0.987614691
2850,231,2019-04-22T082112,28069,0.999405921,48.91186523,0.999835014
2851,3601,2019-04-20T215827,28069,0.64928335,22.4255867,0.836744964
2852,3751,2019-04-22T082112,28069,0.978491306,31.86023903,0.990865469
2853,1711,2019-04-18T233637,14034,0.971430838,33.97467422,0.990937531
2854,381,2019-04-18T233637,14034,0.99454242,41.40917587,0.998553455
2855,2711,2019-04-18T233637,14034,0.993104994,47.84702301,0.998140275
2856,1881,2019-04-23T141504,14034,0.977422059,36.36066055,0.993869603
2857,3421,2019-04-18T164451,14034,0.995582998,40.88781738,0.998627961
2858,971,2019-04-18T164451,14034,0.97571373,36.6714325,0.989270866
2859,3511,2019-04-20T215827,28069,0.894734859,25.36141968,0.967122257
2860,2071,2019-04-22T082112,28069,0.921072721,34.00005722,0.97902137
2861,2091,2019-04-20T012234,28069,0.983549297,38.15876007,0.995164335
2862,541,ours.png,,0.982035339,37.51368332,0.992316902
2863,471,2019-04-20T151155,28069,0.875062287,23.98830032,0.912620068
2864,981,2019-04-23T141504,14034,0.994644463,46.55958176,0.998411238
2865,651,ours.png,,0.902894676,22.94814682,0.919163704
2866,3391,2019-04-20T215827,28069,0.998650849,47.29879761,0.999745131
2867,1461,2019-04-21T224636,28069,0.917885065,29.83713531,0.965864182
2868,2671,2019-04-23T083858,14034,0.783046067,22.16435814,0.893929303
2869,3071,2019-04-17T191452,0,0.94597739,34.19029236,0.967792034
2870,1781,2019-04-20T012234,28069,0.965726137,31.00865364,0.98588115
2871,711,2019-04-20T012234,28069,0.936814129,30.76146889,0.971932113
2872,3671,2019-04-20T151155,28069,0.996415794,47.48637772,0.999274313
2873,3441,2019-04-18T164451,14034,0.855482399,23.04669571,0.90881592
2874,2981,2019-04-21T092001,28069,0.990823567,42.71174622,0.997892797
2875,3311,2019-04-18T233637,14034,0.909928322,27.78027153,0.961448252
2876,741,2019-04-23T141504,14034,0.979695797,37.44807434,0.994366348
2877,2901,2019-04-20T151155,28069,0.9793244,39.94765854,0.994102001
2878,3561,2019-04-20T215827,28069,0.966643572,31.36613464,0.988717556
2879,1711,2019-04-23T141504,14034,0.979694366,34.83481216,0.992917538
2880,1531,ours.png,,0.922860324,30.96784782,0.938299417
2881,2051,2019-04-18T164451,14034,0.978910208,37.8998642,0.993526697
2882,2091,2019-04-20T215827,28069,0.983498812,38.13310623,0.99514246
2883,1571,2019-04-23T083858,14034,0.755538464,27.21733856,0.896694958
2884,3061,2019-04-17T191452,0,0.8622787,27.04350281,0.907063305
2885,3581,ours.png,,0.973029673,31.48169518,0.989789903
2886,2571,2019-04-20T215827,28069,0.897952557,27.34745789,0.954006374
2887,1851,2019-04-19T174028,14034,0.841018975,28.1320076,0.941368401
2888,131,2019-04-18T233637,14034,0.890368938,25.18649864,0.935953379
2889,2901,2019-04-18T233637,14034,0.978179276,39.65528107,0.993362725
2890,1601,2019-04-18T164451,14034,0.889418185,24.08624458,0.959139585
2891,41,2019-04-18T233637,14034,0.981413782,34.32549286,0.990680277
2892,2021,2019-04-21T224636,28069,0.946958601,32.91410065,0.974230945
2893,3371,2019-04-18T164451,14034,0.991028786,41.48015594,0.996962547
2894,1571,2019-04-21T224636,28069,0.771909475,27.47249603,0.903865337
2895,1491,ours.png,,0.835757554,25.88263702,0.923714638
2896,521,2019-04-21T224636,28069,0.951053381,29.7875843,0.98494786
2897,1451,2019-04-18T233637,14034,0.707989991,20.95394325,0.827763855
2898,2781,ours.png,,0.9969666,49.74914932,0.998905659
2899,431,2019-04-18T233637,14034,0.996157944,42.28966904,0.999164402
2900,1531,2019-04-19T174028,14034,0.942285061,32.11930466,0.955613852
2901,1631,2019-04-18T233637,14034,0.977843225,28.58312798,0.990082562
2902,1021,2019-04-23T141504,14034,0.938229978,28.00832939,0.974384129
2903,1501,2019-04-21T092001,28069,0.934198678,26.00987053,0.973438799
2904,2131,2019-04-23T083858,14034,0.991572678,37.90128708,0.997531116
2905,3321,2019-04-20T151155,28069,0.876257896,26.33221054,0.940104961
2906,1321,ours.png,,0.999276161,53.81782913,0.999819934
2907,1631,2019-04-17T191452,0,0.97362262,28.17480659,0.984221637
2908,3731,ours.png,,0.979245365,37.27639389,0.993945837
2909,1741,2019-04-23T083858,14034,0.956209362,34.82980347,0.965641201
2910,621,2019-04-18T164451,14034,0.904052913,25.38010597,0.932731211
2911,2311,2019-04-21T224636,28069,0.95873785,33.63269424,0.986562073
2912,2261,2019-04-17T191452,0,0.977794707,34.28975296,0.989829838
2913,2031,2019-04-20T012234,28069,0.976900339,36.12580872,0.995088279
2914,981,2019-04-20T215827,28069,0.994643688,46.49847794,0.998409927
2915,2821,2019-04-21T092001,28069,0.985168934,44.25597382,0.992685616
2916,541,2019-04-23T141504,14034,0.97948575,36.63609314,0.990831196
2917,591,ours.png,,0.996257842,47.05396271,0.999177933
2918,981,2019-04-21T224636,28069,0.994443119,46.44765854,0.998378813
2919,2601,2019-04-23T141504,14034,0.909691393,23.32387352,0.947818696
2920,1591,2019-04-22T082112,28069,0.860437453,28.50740051,0.951784194
2921,1711,ours.png,,0.976557255,34.26657486,0.992482424
2922,3351,2019-04-19T174028,14034,0.986137629,41.14651108,0.995752156
2923,2391,2019-04-20T151155,28069,0.992215633,40.73121262,0.998033226
2924,3351,2019-04-18T233637,14034,0.993102074,44.0133667,0.997920692
2925,2421,2019-04-22T082112,28069,0.996294796,46.74127197,0.999017179
2926,181,2019-04-20T215827,28069,0.997168958,46.24192047,0.999380767
2927,3191,2019-04-18T164451,14034,0.973234355,34.47723007,0.993700445
2928,3731,2019-04-23T141504,14034,0.984158814,38.27448273,0.995577037
2929,181,2019-04-21T224636,28069,0.997036457,47.21157074,0.999391615
2930,2441,2019-04-17T191452,0,0.997604191,47.146492,0.999102831
2931,411,2019-04-21T092001,28069,0.56682688,21.26034546,0.752033889
2932,3701,2019-04-20T215827,28069,0.998658895,53.78441238,0.999672472
2933,441,2019-04-21T092001,28069,0.999638855,48.40619278,0.999934196
2934,1931,ours.png,,0.947261751,31.29673958,0.985848188
2935,2641,2019-04-19T174028,14034,0.945417225,32.13867188,0.986885726
2936,2471,ours.png,,0.937475204,28.13838196,0.977976322
2937,2741,2019-04-18T233637,14034,0.787828207,25.14276695,0.921366632
2938,621,2019-04-20T012234,28069,0.903739631,25.29073524,0.931640685
2939,1451,2019-04-21T092001,28069,0.704484701,20.96208191,0.828736544
2940,1421,ours.png,,0.973852098,34.04822159,0.994727135
2941,3331,2019-04-20T215827,28069,0.727937698,21.78925323,0.898321331
2942,1261,2019-04-23T141504,14034,0.979056537,35.84064484,0.994549215
2943,981,2019-04-18T233637,14034,0.994742334,46.58290482,0.998437583
2944,1721,2019-04-20T012234,28069,0.971247137,30.52055931,0.975733697
2945,1061,2019-04-23T083858,14034,0.938723981,30.09300041,0.982820749
2946,3021,2019-04-21T224636,28069,0.973130226,40.20820999,0.990813315
2947,3701,2019-04-21T092001,28069,0.998555958,53.57014847,0.999660015
2948,1441,2019-04-21T224636,28069,0.945478261,30.34098816,0.979498208
2949,2231,2019-04-23T141504,14034,0.984215915,39.88882065,0.993586242
2950,271,2019-04-17T191452,0,0.978370965,34.41026688,0.989474833
2951,351,ours.png,,0.960721433,30.86850548,0.990014732
2952,3181,2019-04-18T164451,14034,0.988281667,40.07949448,0.994816124
2953,541,2019-04-22T082112,28069,0.979930222,36.710392,0.990868747
2954,1331,2019-04-18T233637,14034,0.961888611,31.74401855,0.983718097
2955,291,2019-04-23T083858,14034,0.97877264,34.07674026,0.993980885
2956,1611,ours.png,,0.972958386,35.5651207,0.990293264
2957,2671,2019-04-19T174028,14034,0.756304741,21.91398239,0.870108366
2958,3331,2019-04-18T164451,14034,0.702059567,21.05714035,0.882874787
2959,1131,2019-04-20T151155,28069,0.895437717,28.38786507,0.970337629
2960,491,ours.png,,0.955008566,30.86393738,0.977940261
2961,3331,2019-04-22T082112,28069,0.733501494,21.30191612,0.894401491
2962,151,2019-04-21T092001,28069,0.990322173,43.00937653,0.997638524
2963,2461,2019-04-21T224636,28069,0.983963072,35.75626755,0.996935606
2964,961,2019-04-20T012234,28069,0.993615806,45.58677673,0.998403847
2965,271,ours.png,,0.976987064,32.60568237,0.98871249
2966,1651,2019-04-17T191452,0,0.903244317,25.98189545,0.956495047
2967,941,2019-04-19T174028,14034,0.948151171,33.99384689,0.980855465
2968,2811,2019-04-21T092001,28069,0.982734501,36.16047287,0.995337009
2969,1851,2019-04-23T141504,14034,0.835224569,27.99612999,0.937251806
2970,1481,2019-04-20T151155,28069,0.977937937,33.36966705,0.994403362
2971,131,2019-04-19T174028,14034,0.894692957,25.39036942,0.938027561
2972,3391,2019-04-21T092001,28069,0.998892307,46.87193298,0.999782145
2973,3581,2019-04-17T191452,0,0.957549751,28.26384163,0.977509499
2974,2431,ours.png,,0.992140472,34.69509506,0.995938301
2975,3031,ours.png,,0.95878762,32.20075226,0.986527026
2976,851,2019-04-20T215827,28069,0.993425369,44.71247864,0.998377621
2977,2051,2019-04-20T012234,28069,0.979193449,37.89535522,0.993617952
2978,2651,ours.png,,0.879423201,27.72179794,0.915819347
2979,341,2019-04-20T012234,28069,0.981261671,34.43670273,0.996512592
2980,2201,2019-04-20T151155,28069,0.966935158,29.87046432,0.98933059
2981,961,2019-04-17T191452,0,0.993607342,45.57572556,0.998422205
2982,3631,2019-04-18T233637,14034,0.97026372,38.22052765,0.991381884
2983,731,2019-04-23T141504,14034,0.995422661,47.49495697,0.99899435
2984,1181,2019-04-22T082112,28069,0.95658797,32.30670547,0.983931482
2985,1111,2019-04-19T174028,14034,0.98001951,37.7282486,0.996326268
2986,1101,2019-04-21T224636,28069,0.984776497,40.82960892,0.995322764
2987,1451,2019-04-20T151155,28069,0.703961849,20.94245148,0.827815354
2988,2611,2019-04-21T092001,28069,0.950718343,32.08410645,0.97413969
2989,71,2019-04-21T092001,28069,0.980894268,30.43960762,0.994434655
2990,271,2019-04-18T164451,14034,0.975967348,33.24812698,0.98851496
2991,121,ours.png,,0.962344885,34.9081955,0.983708858
2992,1561,2019-04-20T012234,28069,0.786312163,25.94990158,0.880288899
2993,3201,2019-04-21T092001,28069,0.98609668,38.05334091,0.997883737
2994,1851,ours.png,,0.852683783,28.31023788,0.947584867
2995,3261,ours.png,,0.969431698,32.87977982,0.985432148
2996,3781,2019-04-21T092001,28069,0.986920834,35.08374023,0.995202005
2997,3181,2019-04-17T191452,0,0.989744008,40.62340164,0.995737731
2998,1601,2019-04-20T215827,28069,0.885265529,23.78833771,0.957075179
2999,1211,2019-04-18T164451,14034,0.627838612,22.90028954,0.79240185
3000,3651,2019-04-21T092001,28069,0.905426025,26.25753021,0.971154392
3001,161,2019-04-20T215827,28069,0.995272636,45.17944717,0.998624325
3002,3341,2019-04-17T191452,0,0.986249745,35.52568054,0.992723763
3003,2411,2019-04-22T082112,28069,0.985156059,39.1984024,0.996262014
3004,2631,2019-04-19T174028,14034,0.986565173,38.86894608,0.997431934
3005,2341,2019-04-21T092001,28069,0.986477673,34.6031189,0.976298392
3006,461,2019-04-21T224636,28069,0.996145189,42.94213867,0.999088228
3007,3541,2019-04-21T224636,28069,0.978523254,32.64868546,0.991665304
3008,3461,2019-04-18T164451,14034,0.925792217,32.87895584,0.978569925
3009,2081,2019-04-21T092001,28069,0.997427285,49.29690552,0.999451935
3010,781,2019-04-21T092001,28069,0.994217217,38.45819473,0.998406827
3011,1201,2019-04-20T215827,28069,0.859585226,28.22796059,0.941938341
3012,3381,2019-04-21T092001,28069,0.967061102,26.49909401,0.98052007
3013,2901,2019-04-21T092001,28069,0.979352415,39.92461395,0.994078636
3014,3541,2019-04-18T164451,14034,0.978624344,33.33779907,0.991895258
3015,2871,ours.png,,0.892934024,25.1602459,0.935721695
3016,1621,2019-04-23T083858,14034,0.984765708,39.09196091,0.990349352
3017,3381,2019-04-19T174028,14034,0.936731339,26.18744469,0.970943272
3018,2701,2019-04-18T233637,14034,0.996116459,44.56263733,0.999123096
3019,1,2019-04-20T151155,28069,0.96552211,29.25104713,0.984150589
3020,2111,2019-04-19T174028,14034,0.871299088,25.85931969,0.924870908
3021,1611,2019-04-21T092001,28069,0.978101432,36.50169373,0.992239773
3022,1531,2019-04-20T215827,28069,0.943599403,32.31754303,0.954894066
3023,331,2019-04-21T224636,28069,0.972064555,34.07904816,0.993760407
3024,1091,2019-04-23T141504,14034,0.998531878,48.34320068,0.999588907
3025,2371,2019-04-18T233637,14034,0.988959372,39.09268188,0.99743861
3026,1581,2019-04-21T224636,28069,0.796047032,24.95344543,0.937228203
3027,2091,2019-04-23T083858,14034,0.983424127,38.09991837,0.995075762
3028,2831,2019-04-20T012234,28069,0.986936629,39.45740891,0.996005476
3029,1231,ours.png,,0.999041259,52.0232811,0.999813855
3030,181,2019-04-23T141504,14034,0.995739996,46.42715454,0.999149263
3031,1681,2019-04-22T082112,28069,0.668093264,22.28657913,0.732231915
3032,2051,2019-04-20T151155,28069,0.978776872,37.77796936,0.993479908
3033,3181,2019-04-20T215827,28069,0.989213705,40.4125061,0.995518029
3034,1811,2019-04-21T092001,28069,0.96056217,33.15338135,0.981941998
3035,691,2019-04-18T164451,14034,0.893721759,30.72627449,0.954698563
3036,3351,2019-04-20T215827,28069,0.994414389,45.45715714,0.998338878
3037,3401,2019-04-21T092001,28069,0.988910019,36.53235245,0.997036397
3038,3001,2019-04-19T174028,14034,0.898321688,28.02597046,0.963056326
3039,441,2019-04-18T233637,14034,0.998892367,42.85962296,0.999821246
3040,501,2019-04-19T174028,14034,0.874189436,24.00025749,0.949518144
3041,2821,2019-04-20T012234,28069,0.983428955,43.79239273,0.991876185
3042,1001,2019-04-21T092001,28069,0.944702446,29.52015686,0.977157772
3043,1641,2019-04-22T082112,28069,0.941465199,31.07271767,0.982516468
3044,1161,2019-04-23T141504,14034,0.949043274,30.83894539,0.980268061
3045,531,2019-04-19T174028,14034,0.886348426,25.27578926,0.965871632
3046,3591,2019-04-21T092001,28069,0.9869771,38.71984482,0.994709313
3047,1091,2019-04-20T151155,28069,0.998926103,51.1135788,0.99968338
3048,2291,2019-04-19T174028,14034,0.986613214,39.07579422,0.997135937
3049,251,2019-04-20T151155,28069,0.993276358,41.04296112,0.998729408
3050,2281,2019-04-21T092001,28069,0.851438999,24.19573021,0.930621326
3051,2431,2019-04-20T012234,28069,0.991513431,34.82375717,0.995738685
3052,3281,2019-04-22T082112,28069,0.959473133,36.0147438,0.989349604
3053,3771,2019-04-20T215827,28069,0.995719433,44.2698555,0.999020576
3054,2171,ours.png,,0.944347858,30.94305229,0.983576059
3055,3411,2019-04-20T215827,28069,0.992513359,41.34663391,0.997528136
3056,1461,2019-04-23T083858,14034,0.905469716,29.13708115,0.959049702
3057,2481,2019-04-22T082112,28069,0.9859249,39.74085236,0.994517863
3058,2401,ours.png,,0.99214226,42.34854507,0.998411417
3059,3281,2019-04-20T215827,28069,0.953825295,35.29074478,0.988908947
3060,901,2019-04-23T141504,14034,0.974743545,32.6815834,0.989640951
3061,3771,2019-04-18T233637,14034,0.995670497,44.14706421,0.999017239
3062,3261,2019-04-23T083858,14034,0.970512807,33.01531601,0.985885322
3063,2871,2019-04-22T082112,28069,0.895838261,25.28773689,0.933707476
3064,3151,2019-04-20T215827,28069,0.939413488,34.71364975,0.982797801
3065,3451,ours.png,,0.948058426,34.12252426,0.988133013
3066,3681,2019-04-20T012234,28069,0.99333787,39.9262085,0.998683453
3067,2891,2019-04-18T233637,14034,0.986467183,40.67836761,0.99596101
3068,3481,2019-04-20T012234,28069,0.975253761,37.73092651,0.993263185
3069,3591,2019-04-20T012234,28069,0.98736161,38.87008667,0.994776189
3070,1871,2019-04-20T151155,28069,0.965666771,34.34204865,0.988912582
3071,311,2019-04-20T215827,28069,0.921201766,27.5899086,0.98527956
3072,201,2019-04-22T082112,28069,0.954851806,30.1133461,0.986398041
3073,471,2019-04-18T164451,14034,0.874083996,24.05304527,0.911160767
3074,3241,2019-04-18T164451,14034,0.985236824,37.60742188,0.996483624
3075,1271,2019-04-20T012234,28069,0.962000191,32.98304367,0.980172157
3076,1511,2019-04-17T191452,0,0.890566826,27.16800308,0.943810225
3077,3771,2019-04-20T151155,28069,0.995826662,44.71311951,0.999036491
3078,3111,ours.png,,0.910100639,30.32292938,0.957641125
3079,3011,2019-04-22T082112,28069,0.841272116,24.57281876,0.921555519
3080,1611,2019-04-20T151155,28069,0.977891624,36.45273972,0.992065132
3081,2481,2019-04-19T174028,14034,0.984036386,39.46549606,0.994303882
3082,2711,2019-04-22T082112,28069,0.992838204,47.8110199,0.998024702
3083,51,2019-04-20T151155,28069,0.989530563,43.92884064,0.995963097
3084,2021,2019-04-22T082112,28069,0.947838783,32.95332336,0.97458744
3085,1961,2019-04-17T191452,0,0.77257967,21.91935158,0.82216233
3086,2231,2019-04-23T083858,14034,0.983481407,39.64060974,0.993262768
3087,881,2019-04-23T141504,14034,0.99405247,43.38607407,0.998564422
3088,3711,2019-04-18T233637,14034,0.99485141,43.81510925,0.998612225
3089,1141,2019-04-20T151155,28069,0.988166809,36.4026413,0.997223675
3090,1081,2019-04-18T164451,14034,0.994387388,44.0607605,0.998351276
3091,3101,2019-04-23T141504,14034,0.889307439,29.0457077,0.928222954
3092,3191,2019-04-20T215827,28069,0.974186003,34.67234802,0.99386853
3093,561,2019-04-22T082112,28069,0.994645894,44.63235855,0.998594582
3094,121,2019-04-20T151155,28069,0.965235054,34.97443008,0.98454541
3095,3731,2019-04-20T215827,28069,0.983354151,37.78054047,0.995040834
3096,3011,2019-04-20T012234,28069,0.844608724,24.61651802,0.92233485
3097,851,2019-04-22T082112,28069,0.993814945,45.12423706,0.998441041
3098,2101,2019-04-21T224636,28069,0.971808255,35.8069458,0.984001458
3099,3341,2019-04-21T224636,28069,0.977546692,34.15095139,0.989003837
3100,3091,2019-04-18T233637,14034,0.902722299,30.65710068,0.967031419
3101,3711,2019-04-18T164451,14034,0.994664848,40.92416763,0.998573959
3102,1301,2019-04-20T215827,28069,0.94699806,34.19335938,0.977963209
3103,2661,2019-04-18T233637,14034,0.936508715,29.56942368,0.980912983
3104,3371,2019-04-21T092001,28069,0.992433012,43.07750702,0.997662485
3105,1561,ours.png,,0.794341505,26.42808914,0.906710446
3106,2751,2019-04-23T083858,14034,0.657250881,23.27389526,0.688983142
3107,1711,2019-04-21T092001,28069,0.981426954,35.26012802,0.993693769
3108,3071,2019-04-18T233637,14034,0.944341719,34.07895279,0.967218876
3109,3621,2019-04-17T191452,0,0.975129187,36.80525589,0.991461217
3110,611,2019-04-20T012234,28069,0.986930847,35.20216751,0.996102154
3111,711,2019-04-20T215827,28069,0.936991513,30.77199364,0.97197485
3112,231,2019-04-18T164451,14034,0.998291492,46.07397079,0.999467134
3113,1171,2019-04-21T092001,28069,0.794644296,27.29254341,0.904566228
3114,2321,2019-04-18T164451,14034,0.986618102,39.98161316,0.995356858
3115,3651,2019-04-23T083858,14034,0.903572559,26.21506882,0.970861018
3116,3011,2019-04-18T233637,14034,0.844955981,24.65327644,0.922019303
3117,881,ours.png,,0.987986028,40.0837326,0.997228146
3118,791,2019-04-17T191452,0,0.922826827,29.62010956,0.969187319
3119,1971,2019-04-18T233637,14034,0.919849873,29.85451508,0.97519213
3120,1191,2019-04-18T164451,14034,0.88552779,30.85681152,0.950995147
3121,3011,2019-04-17T191452,0,0.876545429,25.61359406,0.930211306
3122,2371,2019-04-17T191452,0,0.98355478,37.3759613,0.995752573
3123,2861,2019-04-22T082112,28069,0.949811697,33.21835709,0.983438015
3124,2531,2019-04-19T174028,14034,0.975011289,31.55777168,0.992586851
3125,1241,2019-04-20T012234,28069,0.977606714,31.49430275,0.989389598
3126,1901,2019-04-21T224636,28069,0.875743628,24.00265121,0.897103727
3127,931,2019-04-20T012234,28069,0.956670463,32.95220184,0.977906406
3128,811,2019-04-17T191452,0,0.964321077,36.00093842,0.990606546
3129,3561,2019-04-18T233637,14034,0.964072049,31.03264046,0.986942708
3130,1541,2019-04-20T151155,28069,0.842244804,23.73019409,0.91553086
3131,3771,2019-04-20T012234,28069,0.995736897,44.32246399,0.999023259
3132,2881,2019-04-23T083858,14034,0.923031807,28.95254326,0.968697548
3133,21,2019-04-17T191452,0,0.936514199,28.50001907,0.984448731
3134,1561,2019-04-23T141504,14034,0.771260083,25.33188248,0.86595273
3135,1551,2019-04-20T151155,28069,0.9415645,29.33613396,0.978846073
3136,771,2019-04-23T083858,14034,0.886088073,26.64386559,0.938596308
3137,21,ours.png,,0.98674202,37.07562637,0.99737817
3138,2331,2019-04-23T083858,14034,0.985002697,34.73595428,0.996506691
3139,3211,2019-04-20T151155,28069,0.996100605,47.16520309,0.99895376
3140,3021,2019-04-20T215827,28069,0.970449865,39.79171753,0.98933506
3141,2971,2019-04-20T012234,28069,0.994030714,39.14817047,0.997999966
3142,991,2019-04-18T233637,14034,0.899915755,29.57955742,0.976896822
3143,941,2019-04-17T191452,0,0.910037279,29.89220238,0.948373497
3144,2041,2019-04-18T233637,14034,0.98600316,37.83971405,0.995801926
3145,3741,2019-04-17T191452,0,0.914719403,27.05755615,0.962173164
3146,3121,ours.png,,0.996629,44.28298569,0.999001801
3147,2211,ours.png,,0.990742207,39.58440018,0.997720242
3148,3321,2019-04-22T082112,28069,0.875759602,26.32370567,0.93977356
3149,2991,2019-04-21T224636,28069,0.948814094,35.05205536,0.984311581
3150,1771,2019-04-20T151155,28069,0.964103997,32.64228058,0.978432715
3151,131,2019-04-20T012234,28069,0.895456374,25.32665253,0.938793898
3152,3201,2019-04-19T174028,14034,0.973286569,36.26535797,0.993951797
3153,1281,2019-04-17T191452,0,0.881114304,24.8486805,0.964655399
3154,3091,2019-04-21T092001,28069,0.930669963,30.99071312,0.975369871
3155,1041,ours.png,,0.867628872,23.23400688,0.909381688
3156,2401,2019-04-18T233637,14034,0.996709049,44.69732285,0.999341965
3157,3621,2019-04-19T174028,14034,0.975833654,37.02067566,0.991494656
3158,3471,2019-04-21T224636,28069,0.979645491,33.49911499,0.991341352
3159,1831,2019-04-18T233637,14034,0.938778639,34.77610397,0.981212139
3160,1731,2019-04-19T174028,14034,0.982812345,37.26675034,0.994501829
3161,631,2019-04-22T082112,28069,0.984098673,40.223423,0.99542588
3162,1281,2019-04-21T092001,28069,0.946254075,28.72434807,0.981907785
3163,3251,2019-04-20T151155,28069,0.964503944,33.76491547,0.991238654
3164,2931,2019-04-21T092001,28069,0.979413986,39.50179672,0.992183149
3165,3051,2019-04-23T083858,14034,0.98480612,42.9196701,0.994064569
3166,1091,2019-04-20T012234,28069,0.999002218,51.83193588,0.999686658
3167,231,2019-04-19T174028,14034,0.971738577,39.26469421,0.994588435
3168,1301,2019-04-20T012234,28069,0.946613848,34.16205978,0.97775501
3169,501,ours.png,,0.907522857,25.51711845,0.967547357
3170,2451,2019-04-17T191452,0,0.994303048,44.84934998,0.997810602
3171,2491,2019-04-20T215827,28069,0.974907875,34.6831398,0.990696907
3172,151,2019-04-20T151155,28069,0.990278661,43.00471497,0.997643709
3173,3661,2019-04-20T012234,28069,0.555360317,19.27064514,0.730264843
3174,2861,2019-04-17T191452,0,0.938799202,32.21012115,0.976585448
3175,841,2019-04-19T174028,14034,0.921303272,32.15167618,0.973614931
3176,2641,2019-04-18T164451,14034,0.943865478,32.1596756,0.98634696
3177,801,2019-04-20T012234,28069,0.964519024,28.04755402,0.97210449
3178,3231,2019-04-17T191452,0,0.984852254,36.63039017,0.995919168
3179,2571,2019-04-20T012234,28069,0.900156736,27.31855202,0.953371584
3180,711,2019-04-23T141504,14034,0.938101768,30.75820351,0.9723382
3181,2581,2019-04-21T092001,28069,0.987649143,37.6099205,0.995816171
3182,2361,2019-04-19T174028,14034,0.968049943,32.41949844,0.988602221
3183,141,2019-04-17T191452,0,0.980520427,34.48883438,0.995170355
3184,3641,2019-04-23T141504,14034,0.916178226,30.32544708,0.981938601
3185,1311,2019-04-23T083858,14034,0.9814744,38.43628693,0.995603085
3186,651,2019-04-18T164451,14034,0.909857571,23.79538155,0.927961051
3187,1081,2019-04-20T151155,28069,0.994659126,45.03481674,0.998429298
3188,2551,2019-04-18T233637,14034,0.98771143,39.86581039,0.99370575
3189,3451,2019-04-23T141504,14034,0.943779171,33.99419785,0.987732232
3190,2041,2019-04-19T174028,14034,0.981385171,36.3046875,0.994865835
3191,261,2019-04-17T191452,0,0.994062185,43.60291672,0.998274028
3192,2011,2019-04-20T012234,28069,0.972546816,34.35741043,0.979637682
3193,2911,2019-04-18T233637,14034,0.974684298,34.56261826,0.991790354
3194,3671,2019-04-23T083858,14034,0.996009111,47.42066574,0.999210596
3195,3141,2019-04-19T174028,14034,0.970930636,36.35152435,0.992498398
3196,2831,2019-04-20T151155,28069,0.986199856,39.32409286,0.99573189
3197,2971,ours.png,,0.996491849,40.18772507,0.998754442
3198,1861,2019-04-22T082112,28069,0.963081837,36.07102203,0.990839958
3199,2811,2019-04-19T174028,14034,0.977833271,34.37823105,0.993857086
3200,2791,2019-04-17T191452,0,0.848796368,24.30515099,0.939211607
3201,2681,2019-04-21T224636,28069,0.789582074,23.19128799,0.874186933
3202,2101,2019-04-17T191452,0,0.971276104,34.95920181,0.981039345
3203,1611,2019-04-23T083858,14034,0.977930248,36.41300201,0.992178142
3204,3011,2019-04-19T174028,14034,0.839690626,24.67025566,0.920853674
3205,91,ours.png,,0.989624321,42.05614853,0.997207105
3206,751,2019-04-21T224636,28069,0.977026939,35.01238251,0.993176281
3207,1721,2019-04-20T151155,28069,0.967481792,30.01983833,0.973111928
3208,1681,2019-04-17T191452,0,0.577032506,20.08433723,0.585691512
3209,2011,2019-04-17T191452,0,0.963078797,32.93993759,0.975920618
3210,1571,ours.png,,0.745976865,26.89841843,0.892750263
3211,3181,2019-04-23T141504,14034,0.989146531,40.17325211,0.995462
3212,751,2019-04-22T082112,28069,0.977008998,35.02287674,0.99319905
3213,551,ours.png,,0.854156435,21.40449905,0.88070637
3214,461,2019-04-21T092001,28069,0.99613905,42.97331238,0.999090731
